,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
41,3.71110090941824,4.165401684984356,4.012712772730252,3.8385952928164477,3.782570015926802,3.518128503561738,3.3512470539211936,3.30720326603769,3.2680743473328717,3.2311354809512283,3.316959050050369,3.3548008623594274,3.3527435611715593,3.3064249701105966,3.374563846541561,3.332119156045653,3.4044654667677765,3.362138657690956,3.3343833951600144,3.4043466456751887,3.3576419817863146,3.375157162062685,2.5540207454887685,1.998594442551461,2.7042797786283517,2.852646457196559,2.313241429127624,1.968886821409734,1.9154960708974245,1.767166517820056,1.504989431641846,1.1650303019843857,0.8864752987230273,1.4068215817309424,1.581545762117476,1.7028806555308718,1.8679429853736411,1.9993297767734288,1.98795694563109,2.0073541709747325,1.7401287475162863,1.3469689345916238,0.7279310449790677,0.6429076238498205,0.6271038854350139,0.6171566763542516,0.7508802815691793,0.7415279634419415,0.6835727495495557,0.5465433945425718,0.8618765235573864,0.4057250847039935,0.0874489001683245,0.5268630990841711,0.06711020883851412,0.06362392850959314,0.05603088223177628,0.047926392393304255,0.0423585045837467,0.03697661058026445,0.032379124454739075,0.028581254841468957,0.02451824132668659,0.020597449868565612,0.017583210328793387,0.015235592119895914,0.013130527798855781,0.011063067708570946,0.009028904941761331,0.007582901370424098,0.00656226049891707,0.006022663079069672,0.005102683550397179,0.0043320045267276576,0.0036531152962774017,0.004878990841673456,0.0044069455694453665,0.0037236735640050183,0.004112832328580597,0.0035542799030472286,0.002986392662700471,0.0025175537403071763,0.002516457492415648
42,4.635478797850553,4.738844369078117,4.307749100180089,4.1147453271420185,3.908178306919574,3.7856160744354184,3.9672381905214236,3.941684689574167,3.8485720697770547,3.874528581901313,3.735746872269908,3.652081607557463,3.600716386166192,3.535456284533322,3.3535127915624128,3.2248180447553847,3.007658293817491,2.9358674760037564,2.987937494525225,3.0438502526449778,3.2181764175989023,2.6122307089205767,2.650708707318327,2.7539728525492806,2.769290963300462,2.7701694830720682,2.931929173370494,3.578760212801162,3.4822204999044426,3.317044835779298,3.2561202459524705,3.2205172847733627,3.165276923153628,3.09428816272764,3.0618145390469635,3.0682349112838767,3.0743424296710145,3.010649063641153,2.930298694105908,2.9172689526795628,2.9819660614299677,2.9424489455923184,2.8185982811228043,2.676150514790485,2.5024059790178224,1.785987372251218,1.6786521151627725,1.5650159755392383,1.5808058884131522,1.5340376199549997,1.485882921537743,1.2446715902020495,1.060822901189927,0.6973462607344324,0.7821015458742788,0.7097358844011199,0.05517752389474487,0.04796238954255843,0.040585373129913144,0.03520435233130933,0.030462607538276783,0.026296077973246852,0.022358075217849067,0.018453474225933,0.015879856446843917,0.02579076917466834,0.03244570449347693,0.041698144311740785,0.015075377403256289,0.03844611518797753,0.04602759076247287,0.03100410375519212,0.00822440720537751,0.004675762316327986,0.003945479659563071,0.0050418040758155366,0.004570257075214798,0.003773813839098857,0.0035363759790902837,0.004214001842306336,0.0036360200948727618,0.0032193711887386705,0.0031815443917976934
43,6.170023816255991,6.830195705906959,6.54916594536734,6.3267497273415385,6.033167387974325,5.879868054686219,5.8200443242537165,5.787573005839323,5.8325218151499465,5.244078734291163,5.085002408107618,4.944411589940575,4.735149770723296,4.367890829167262,4.1798091996161455,4.05382081641998,3.9907836911074854,3.8170214430095304,3.6572172016913993,3.475978956409169,3.304084100320004,3.09390108918428,2.4950379221348165,2.3095168860210773,2.5092260753587348,2.721268259495208,2.585383032166696,2.356424238785477,2.164092449889362,2.004226089508911,1.9521481929424767,1.8982079392535502,1.9605503317735387,1.8101700962746434,1.7874192414520405,1.72411027489445,0.5530123920113937,0.3481635894843929,0.430001604240845,0.6284165336459082,0.7124891596182998,0.791538186597907,0.998204097934656,1.4197432399239331,1.6275969282407399,1.6739188244869163,2.0177793053266337,1.995021967315468,2.03052180101957,2.0512125546043074,2.0631887964510236,0.24821734448634544,0.12825689078087799,0.10882615603987406,0.09582966889695013,0.08991721516823394,0.0799103305010299,0.06892301651445883,0.06371176214478623,0.059474714031113374,0.054070893872839046,0.0461531968473885,0.039471378859965524,0.033295949021553306,0.028108818979025882,0.025035777840009085,0.021734255841568528,0.018896514101244256,0.1633962189834078,0.16033105266956116,0.15646458352765066,0.0713674409665096,0.07510313230144991,0.025301611620518943,0.023443913320922327,0.023048612013736782,0.017992331307285232,0.014974901498260576,0.01117907413336452,0.009998844504347439,0.007438834397381921,0.005979178263543054,0.00499629526542359
44,5.697095867840645,5.999479676085219,5.952830332476106,6.051024597385829,6.1435452255331535,5.655605026625437,5.529196333285576,5.592324469129367,5.632602364000994,5.572153057012857,5.554233931987032,5.629223347834239,5.500735256215552,5.406055780709125,5.233777221432928,4.5618159106990595,4.554245312357403,4.394607264951301,4.2888201233576595,4.036320813859437,3.8861044984449937,3.612225146889907,3.9441772537259583,3.7698720339937766,3.723080675853189,3.519059000167094,3.5860192105726587,3.949394813195033,4.046241741744998,3.965623436614414,3.931607570527209,3.7549542490376373,3.3044449225346657,3.1895590014375426,3.2800772595276158,3.2297787439148875,2.957618185097565,2.9710872655387313,2.881439777954695,2.6997987276035333,2.198910292203696,1.7925748504234202,1.6177161413930865,1.6249526516836452,1.661108678846789,1.693088785291234,1.689568667055574,1.4969338556889205,0.4512517638118887,0.38724285918604945,0.5147056446460319,0.14609301813274353,0.1305828759948507,0.11448061621200521,0.10713514483128565,0.09446096038471502,0.08659097477780804,0.0760269180436023,0.06594259413311473,0.05957055930536914,0.052995684875398734,0.051202296697097846,0.046959910272773,0.08127643708602385,0.20933383765154132,0.14025853474828257,0.17789330753417784,0.24270150051177625,0.22470792935407805,0.24378378984158697,0.255601178301028,0.23671514998882065,0.21763520245375115,0.21241417238597254,0.18660456916002854,0.1492370178462217,0.11758648177488026,0.07624783861208077,0.06677810473942179,0.050816458452707776,0.03785878574925821,0.027339333879330498,0.020927275907372363
45,6.831088402495549,7.237593433513138,6.938974183684719,6.723733558882664,6.5002481765547735,6.420604931107954,6.18492328103174,5.895256953293026,5.6932368595426475,5.616170972447691,5.549604451148075,5.476188740065138,5.557306389594562,5.114077387183306,5.0409433910697485,4.865569783634073,4.866738487655337,4.82394791761601,4.784074029084247,4.756217835711033,4.874915300346571,4.269780034090942,2.799995471370343,3.3901925893415625,3.1973545215855705,3.290008873764681,3.3261743535750092,3.3862680478032745,3.0092803490018674,2.875576367709398,3.0526335771944906,3.0958504819008996,2.909367241338258,2.8143487496346675,2.7335448557709836,2.7806675884979177,2.706177547967006,2.665328831668036,2.5026161280470527,2.4533093806505435,2.3971244536172143,2.4464386152395585,2.376093461808859,2.422076156399001,2.438010484599154,2.398673126531188,2.4363753057736477,2.449912814662664,2.475865165769964,2.403962001237448,2.41691043079035,1.8409805571005995,1.8859110117809803,1.9932475946893344,1.446706380622998,0.09511683789756831,1.0534262856207297,1.7654069281282663,3.2490209368811267,2.683823497609526,2.506871525494513,2.2571488880625488,0.9183113469267082,0.8558430623396035,0.6994080984799944,0.3984376306560336,0.4299346687931347,0.438090682711762,0.5380464544477832,0.48318791019501106,0.41313198568728393,0.3720460308463357,0.32489472214817045,0.2588560619213933,0.15673277476134514,0.11866112984109474,0.1139431211855396,0.09764830939036596,0.07145905405090455,0.05473863699531223,0.042768143538015904,0.03348671011604198,0.02815468591156112
46,5.238450162217027,5.544228785977004,5.365324796753378,5.373297477101395,5.344776228995516,5.3682498909801755,5.380585388313231,5.440473488463938,5.469572779212143,5.397994867523625,5.274781478518415,5.10462133891754,5.249918304337716,5.079882617804663,5.001690894448893,4.965418121881161,4.905570650018243,5.01589544055329,4.941949357117919,4.898125560756668,4.913584571752816,5.044864375899708,5.024722300941495,4.893788687038727,4.879003945610067,4.887715094532394,4.660417011744918,4.602184810746722,4.573864734031481,4.732355430607736,4.706469523505017,4.6066578759174295,4.553026699818083,4.4833727897312015,4.388246589666539,4.380761012910476,4.380309957606409,4.492016333714051,4.336804518927028,4.212464057721759,4.070055856205545,4.004908832828248,3.8550053286384443,3.7993974253775487,3.330856907869878,3.0854367448485966,2.922224626695188,2.676627833855801,2.531372043689452,2.5225569130507934,2.466430371267677,2.0080047357720208,1.6375737089733289,2.0123254308862037,3.93162581103289,3.717232857045907,3.5938973206822764,3.3972197402457835,1.8387974825537754,1.3779635851774379,0.9073847938891103,0.6551701108186331,0.36421633366879075,0.23923018122266182,0.5533432985755184,0.7917187319994458,0.7713521191109503,0.5030259029917551,0.4872009609445738,0.3551816261979856,0.47792890034837093,0.29369657149052797,0.36362472206800667,0.22208674471255724,0.053609930298217805,0.04897219060081908,0.05184336440972442,0.04716451273225076,0.03870478460808252,0.03626314009323845,0.03238024376373116,0.025414679043474192,0.020466918029359824
47,7.5394819489443226,8.147603730934014,7.855173066149223,7.538429543354115,7.350163648272947,7.127661506354928,6.940426701047674,6.8838682883074265,6.833793907550586,6.772751477878998,6.695018706305302,6.620427594196497,6.5696623217577965,6.522351777461566,6.356615196215093,6.338018249312483,6.155536651339827,6.184468354633679,6.196131946316064,6.10050857694948,6.161781205035996,6.1248950955483865,6.083084509707936,6.184554522882121,6.200113853816443,6.200318710921769,6.168482582376906,6.122238186857875,6.05700164242186,6.0362418780801255,6.02640791548261,5.9751893464443455,5.949618557764537,5.889316720920418,6.02154501025846,5.944400578717096,5.9500151409062205,5.880146599858336,5.533784778667645,5.284312413409437,5.271715538123255,5.107976179090879,4.822027970958088,4.8322514841691575,4.911514660811465,4.932149216559596,4.894892369625413,4.86628060124924,4.8706625829945,4.870610598258614,4.888797629108221,4.653371960864656,4.2996503595988145,4.060290458784334,4.387048954971054,4.94490612873019,4.569335633177261,4.143946867365159,3.518423565114638,3.207456728498672,2.924911361730972,2.712764976637333,2.53542417111857,2.134120109893146,1.8778164004253999,1.0793471607401723,0.932015870953746,0.8696432043187567,0.7968054193461316,0.47336752828923234,0.4218863943345941,0.4068408923812829,0.28807867596855197,0.23768506144188922,0.1669005648654395,0.13255983919446632,0.13147248825339675,0.12337083714082486,0.10812052158846856,0.09716698609961902,0.07523281283407618,0.0527666866573545,0.044004887820615846
48,10.187050047794456,10.315534051230502,10.171019646213333,10.069775371743848,9.975655592253197,9.87297937592927,9.780587637398675,9.816790127165874,9.737573689908851,9.700133931523943,9.649196037647389,9.589611584784414,9.53770383869028,9.335902774932153,9.317332184594495,9.095368823228494,8.893646835704763,8.8064730787098,8.75766253271327,8.549064002775962,8.5030919118661,8.364793307812281,8.328126411324458,8.223792856612803,8.040377050152463,7.9579949470104925,7.825875704725449,7.774003667041231,7.70429126616092,7.649466692383413,7.588024580568732,7.466610684040786,7.378236074278435,7.237880215133468,7.134031302543772,7.03148584434111,6.918804692128584,6.8122080861574315,6.698609200348446,6.592358398471755,6.480247991526782,6.360467009402159,6.258924550369327,6.169123127830905,6.047893087937279,5.915199601117113,5.775694563844082,5.628393692108321,5.549579453130392,5.46392725016613,5.345814205484756,4.8604517287136,4.3177435666107975,3.883233974517254,3.6596160616301057,3.3814290602581636,3.3240596622121847,3.6623620117717373,3.121808890255402,2.804504609616568,2.4663012771437143,2.2116499490031276,2.009586906093264,1.777630876817754,1.5832488947617886,1.4799893196656684,1.304097056534646,1.1989757613614038,1.0656030063699327,0.8567079298875497,0.7447653532656968,0.642805795521883,0.5294738543831436,0.43761074023223334,0.34002700812799685,0.2736777593277446,0.24208806572229372,0.19196857814732984,0.15149322394421458,0.11594385037709273,0.08651118086593393,0.07690521805027252,0.06283796507431133
49,7.245621964346928,7.380806107046484,7.159284146066862,7.037668502826628,6.890560618501895,6.695039974217033,6.6333158828528225,6.4943099493462935,6.38808020619432,6.333232942906629,6.171914878514881,6.020013679600401,5.970391558134716,5.77414654320739,5.47864694071304,5.409702839740033,5.347042254107996,5.294114171658097,5.257464892008592,5.195058199250391,5.139441142524109,5.0989933486030745,5.112105566140086,4.912537185313891,4.884587212649343,4.880856108657282,4.872459568555297,4.764220425527008,4.637216400387569,4.460256194408213,4.22465512586072,4.404902150973696,4.431997943074351,4.449340657632148,4.556096602103298,4.527868658516477,4.485966475118423,4.309822380228373,4.312395701647758,4.371802249303837,4.313306517728077,4.2229484804687845,4.170535768581331,4.19965059056378,4.209003717693216,4.235594585573375,4.141702107344861,3.958994916725685,3.8946227911865736,3.500451788895377,2.802908291000657,2.445259258790529,2.1256658765096637,1.9506107170745715,1.9404066834628297,2.1603225550467204,2.13839540967564,2.0960720129681776,1.854019503247757,1.5250239277665112,1.305831663080324,1.2469687223268187,1.239039382194399,1.2770423430600195,1.2191438237294348,1.0607465366570357,0.9332940659350449,0.7897819287417114,0.6766768285233249,0.6102276737146015,0.5520883110755284,0.4893041675519513,0.4167453398422838,0.35252434268798744,0.27492694604308343,0.21536468321235155,0.18423385571530365,0.14333189210323255,0.11173607523642294,0.08658758276554904,0.06979454295217156,0.05473872196289475,0.041920590372815966
50,7.520041850626693,7.691908707645903,7.994465420722141,7.9404842393139985,7.811797071322945,7.565714147011297,7.551447405746596,7.492072905751535,7.367678152366291,7.3459702877086075,7.207996132707767,7.0166144495233755,6.871110364700923,7.266717518348885,7.197012049888947,6.816350777904069,6.446002559666617,6.462907530063991,6.511419889043122,6.497237877447063,6.22111480172461,5.9596053544874525,5.5112537126114285,5.301120609250391,5.367314884894379,5.161608933486628,4.502400114654483,3.9417624722493594,3.726993599574456,3.7526038197686087,3.6868461467461686,3.5684919676614495,3.3599325130934403,3.181165974456948,3.0210698803357294,2.958924288706527,2.879799423273759,2.896307417992118,2.828212660582163,2.8424094799860025,2.756162692479232,2.7228906149009755,2.5261416230936105,2.539309287939721,2.507105343773209,2.413632563443475,2.469431600704596,2.4841340470114046,2.4850212644069174,2.413737781960585,2.26703036151638,1.995545101116913,1.6173980866083648,1.3924502529527245,0.4882277429551875,0.07736104534424229,0.0714923393257749,0.12768279167558977,0.05480374764682298,0.047094385441833524,0.04337581093338096,0.04373295358929964,0.14289815539239786,0.09085862877321159,0.09326251711997292,0.06462776116855228,0.1288815465006997,0.13596233213050865,0.20249201817623624,0.24058524936994344,0.22602781816005058,0.26425451707185843,0.14976551617025038,0.10435984939078735,0.11379700364806956,0.10611291285221225,0.09011073363285751,0.07437907936696751,0.06755077120875816,0.05474716183886609,0.04279439224692935,0.03403823664140925,0.03081511061469471
